1521795571390,metadata_log_format,wifi-ble-imu-cell collection
1521795571390,metadata_system_time,1521795571390
1521795571390,metadata_surveyName,/storage/emulated/0/FIND-IT/log.csv
1521795571391,metadata_notes,new collection
1521795571391,metadata_deviceInfo,Boardmsm8952Brand,LenovoDevice,PB2PROHardware,qcomManufacturer,LENOVOModel,Lenovo PB2-690MProduct,phinny_row
177591109201,label,1,latMapApp,0,longMapApp,0,floorMapApp,0
178398018836,orientation,Orientation,141.90988,-11.699624,-1.1935118,3
178398200868,accel,BMI160 Accelerometer -Wakeup Secondary,-0.49188232,1.895752,9.506821,3
178398343159,rotVectorAll,Rotation Vector,0.043050066,-0.09295614,-0.94063514,0.32359135,0.17453292,3
178398820139,rotVectorGyro,Game Rotation Vector -Wakeup Secondary,0.06475512,0.079378374,0.70249254,0.7042798,3
178399009201,gyro,BMI160 Gyroscope -Wakeup Secondary,0.050827026,0.027450562,0.06843567,3
178449832013,compass,AK09911 Magnetometer -Wakeup Secondary,-10.609436,-20.414734,-33.613586,3
178450396024,rotVectorGyro,Game Rotation Vector,0.06825722,0.07940756,0.7035965,0.7028424,3
178450637066,rotVectorAll,Rotation Vector -Wakeup Secondary,0.04154978,-0.096115686,-0.93980664,0.3252674,0.17453292,3
178451095920,rotVectorMagnetic,GeoMagnetic Rotation Vector,0.04059373,-0.092507325,-0.9442889,0.31322995,0.17453292,3
178451335920,linAccel,Linear Acceleration -Wakeup Secondary,0.06373981,-0.019204378,0.27752113,3
178451521336,orientation,Orientation -Wakeup Secondary,141.7248,-11.988483,-0.8921838,3
178451720347,accel,BMI160 Accelerometer -Wakeup Secondary,-0.08786011,2.002884,9.80011,3
178451902847,gyro,BMI160 Gyroscope -Wakeup Secondary,0.07746887,-0.090789795,0.052459717,3
178503066545,compass,AK09911 Magnetometer -Wakeup Secondary,-9.851074,-20.401001,-32.902527,3
178503444097,linAccel,Linear Acceleration -Wakeup Secondary,0.23461209,0.09392905,0.0836544,3
178503709305,orientation,Orientation -Wakeup Secondary,141.84207,-12.359591,-0.606988,3
178503904774,accel,BMI160 Accelerometer -Wakeup Secondary,0.13121033,2.1830444,9.617554,3
178504104149,rotVectorAll,Rotation Vector,0.04016366,-0.10001273,-0.9397504,0.32442814,0.17453292,3
178505450451,rotVectorMagnetic,GeoMagnetic Rotation Vector -Wakeup Secondary,0.03930513,-0.09251576,-0.94502753,0.31115732,0.17453292,3
178505786441,rotVectorGyro,Game Rotation Vector -Wakeup Secondary,0.07223539,0.079985715,0.7039826,0.70199203,3
178506096076,gyro,BMI160 Gyroscope -Wakeup Secondary,0.16801453,-0.025817871,2.593994E-4,3
178535546545,ble,24:0A:C4:00:98:A0,BEACON_2,-92
178556847378,compass,AK09911 Magnetometer -Wakeup Secondary,-9.039307,-22.62268,-35.00824,3
178557122274,rotVectorGyro,Game Rotation Vector,0.07144538,0.08257604,0.7037228,0.70203346,3
178557289461,rotVectorAll,Rotation Vector -Wakeup Secondary,0.042809606,-0.10045188,-0.9397648,0.32391188,0.17453292,3
178557518368,linAccel,Linear Acceleration,0.023276657,0.043941975,-0.21578598,3
178557725868,orientation,Orientation -Wakeup Secondary,141.86798,-12.507124,-0.88163376,3
178558058576,accel,BMI160 Accelerometer -Wakeup Secondary,-0.12677002,2.1555176,9.303314,3
178558215555,rotVectorMagnetic,GeoMagnetic Rotation Vector -Wakeup Secondary,0.038908634,-0.09508688,-0.9445127,0.31199414,0.17453292,3
178558398107,gyro,BMI160 Gyroscope -Wakeup Secondary,-0.02053833,0.1211853,-0.016784668,3
178607092222,ble,F5:01:88:73:80:AB,Adafruit Bluefruit LE,-82
178608934826,rotVectorGyro,Game Rotation Vector,0.07015281,0.082325436,0.7032482,0.70266855,3
178609296388,rotVectorAll,Rotation Vector -Wakeup Secondary,0.0430506,-0.099224694,-0.94045717,0.32224435,0.17453292,3
178609544722,linAccel,Linear Acceleration -Wakeup Secondary,0.15459697,-0.08537078,0.121266365,3
